无限海洋,上海静安香格里拉大酒店,商务出差,尊雅双床房,2019-02,2019-02-13,5.0,酒店交通位置非常不错，紧临大商场，地下通道一直可以走到九光百货，地下也有超市，购物非常方便，电影院也有，门口打车也很方便，酒店早餐非常不错，房间比较宽敞，也很干净，值得推荐。
288049****,上海静安香格里拉大酒店,商务出差,贵雅套房,2019-03,2019-03-03,5.0,香格里拉的豪华阁其实就是行政房了，行政待遇一应俱全，视野非常好，没有其他的遮挡。不过木质装修可能由于时间有点久的关系，部分破损，问题不大。
M51883****,上海静安香格里拉大酒店,商务出差,尊华双床房,2019-07,2019-07-24,4.5,帮我升级房间非常感谢，但是前台办理入住服务员水平确实有待提高，不能因为客人多生意好就对服务无所谓了。
pxmljg,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-06,2019-07-01,4.0,前台个别工作人员态度生硬！没有笑容！问免费停车吗？回没有，“简明扼要”得很！也不解释下为啥没有，继续追问为啥没有，回答您的房型没有，就这样让人觉得语塞！不知道我的房型为啥没有，那啥样的房型有呢？就不能耐心细致的解释下吗？也不是说非要省这个停车费，而是觉得这样的态度太让人堵得慌了。回答的态度生硬不说，惜字如金啊！其次，一楼前台旁边的自助餐厅，9点过了一点问门口服务员，你们几点结束？他说9:30，我说那我现在进去吃可以吗？一副不可思议的口气说：9:30就结束了，你现在进去？好吧！那咱不吃了。9:25分孩子饿了，下了电梯问礼宾部小姐回答说9:30前进去就可以就餐，这个小姑娘倒是态度很好的，笑容可掬！于是又去自助餐门口咨询可否就餐，我转达了礼宾部的回复，那个男的竟然说，你进去可以啊，反正我们9:30就收餐食了，当时是9:28分。那个表情那个态度！让我觉得像乞丐向他乞讨一样！为什么不能让客人舒服一点呢？知道你们要下班了，但不能更奶昔细致的说明解释吗？为什么这家酒店的工作人员这么拽啊！没有服务意识吗？同样的意思为什么不能说的更好听些？是接待明星名人接待惯了，看不起普通老百姓客人吗？但酒店也有很好的工作人员，比如后门的工作人员非常热情的帮忙寻找和我短暂失联的孩子，还一直安慰我一定会找到的，超级热心的帮我寻找！忘记问了那个职员的名字，真的非常非常感谢他！感受到了真心为客人着想的意识！非常感谢他！
lwc****,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-06,2019-06-29,4.5,为了追库里特地订的，在最繁华的静安区，地理位置是没谁了。就酒店本身的设施和服务来说完全不值这个价。值得一说的是三楼夏宫中餐厅的早茶真的很推荐。套餐99一位，性价比很高。
徐妹黛安,上海静安香格里拉大酒店,家庭亲子,尊雅双床房,2019-10,2019-10-25,3.0,住了三天一共5714人民币，酒店强收了5937元，携程退还150元，不会再去住了，除了地段，没什么可取之处。
M262535****,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-11,2019-11-23,2.8,前台态度差 一脸傲娇脸 冷漠 需要提供的东西提供慢 总之 差评 一点都不像5星级！！
pinkrock,上海静安香格里拉大酒店,独自旅行,豪华阁尊荣大床房,2019-10,2019-10-31,5.0,一如即往的好，在豪华阁可爱漂亮的接待小娟妹子，给升级了大套房。必须表扬。
M236774****,上海静安香格里拉大酒店,情侣出游,尊雅大床房,2019-06,2019-06-26,5.0,携妻休闲游，选择静香主要是为了出行方便，无论是飞机还是高铁，坐地铁不用出地面均可直达酒店大堂，对于白皙怕晒的爱妻必须是首选！而静香各方面体现出的高品质国际范儿，令我们更加欣慰，满意非常的入住体验！
E4486****,上海静安香格里拉大酒店,独自旅行,尊雅大床房,2019-01,2019-02-10,4.8,不是第一次入住了，半夜到的上海，临时预定的，订的大床，到店只有双床，前台觉得很奇怪怎么能预定进来，实在太晚，也懒得纠结了，由于第二天一大早走没要早餐，中规中矩吧，位置很好，该有的都有！
E2867****,上海静安香格里拉大酒店,独自旅行,豪华阁尊荣大床房,2019-09,2019-12-17,4.8,经常住，但是这边经常搞活动，比较在意私密性的话，选择这不太好。但是非常方便，逛个嘉里中心或者reel都比较近
anabellee,上海静安香格里拉大酒店,情侣出游,尊雅大床房,2019-09,2019-10-11,5.0,非常美好的夜晚，非常美好的生日祝福和赠送的酒店祝福贺卡，以及精心准备的小蛋糕，细腻用心！很不错的体验！
0032****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-10,2019-11-24,5.0,很喜欢的酒店
_WeChat21008****,上海静安香格里拉大酒店,家庭亲子,尊华双床房,2019-06,2019-06-17,4.0,这是入住酒店最不愉快的一次.下午2点到的居然被告知没有房间.还要等1个多小时.等了一个半小时后居然说只有一个房间好了.其他两个还要等.真是醉了在等都吃晚饭了，询问居然被告知他们的会员有的可以下午6点退房.那你们当时干脆说没房间得了还让其他客户都在那里等.停车也是收费的.房间等级高就免费.以后再也不会住这个酒店了
1169****,上海静安香格里拉大酒店,其他,尊华双床房,2019-08,2019-08-23,5.0,"酒店位置好，上海""上只角""地方，周边都是过去的小洋楼老公寓，出行方便。酒店服务规范，早餐精致，到上海首选的酒店。"
寒冰hanbing,上海静安香格里拉大酒店,家庭亲子,尊雅双床房,2019-06,2019-07-01,5.0,酒店环境好，早餐丰富，就在地铁口附近出行方便。希望酒店可以根据客户入住的房间标准在办理入住的时候告诉最晚可以到几点退房。
饭馆儿,上海静安香格里拉大酒店,商务出差,豪华阁尊贵大床房,2019-02,2019-03-02,4.8,静安香格里拉真的是我出差上海的首选，55层行政廊可以接待客户。房间要定60多平那个，有个客厅，小套房的感觉。带娃的话也有宝宝活动的空间。早餐3层夏宫很推荐，港式早茶。服务也不错，唯一问题就是……人太多。下午茶时间基本55层就人满为患了。那个感觉就是，进招商银行金葵花要等50位而金卡只用等5位……整体还是值得推荐，位置也超棒，夜景让人思考人生那种～
乐小悲,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-09,2019-09-30,5.0,自助早餐还是很丰盛的，味道尚可。服务也都不错。出门交通比较方便，叫出租车，地铁。
龍承閣純天然燕窩,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-09,2019-09-07,5.0,挺好的 我出差最喜欢住的地方
梅塔林福尔斯阖闾,上海静安香格里拉大酒店,朋友出游,尊华大床房,2019-02,2019-02-11,5.0,上海市中心洒店！住49整个上海都在眼前，早餐丰盛，房子装修设计人性化，餐饮小姐服务一流，真的不亏是香格利拉这品牌，点赞👍，下次一定再光顾这样的好洒店，
Echo,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-06,2019-06-04,3.5,酒店服务态度特别差，尤其是前台，感觉酒店是她们家开的！还不如快捷酒店的前台服务态度，从来没觉得住哪个酒店体验感这么差，前台一看我们是携程订单，脸色立马转变，态度极差！！！！！我一只耳环丢在酒店里，上午十点退的房，下午四点才联系我，问我想怎么处理？？？五星级就这么服务的吗，建议酒店提高下前台人员的服务质量！
杨猜,上海静安香格里拉大酒店,独自旅行,尊华双床房,2019-08,2019-08-17,1.0,酒店服务态度极差，打个电话话还没说完就挂电话，客房服务送个东西半天不送过来。上海人都这么牛逼哄哄吗？
M296582****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-06,2019-08-02,5.0,很好呀 一面墙都是窗 景致不错 服务也挺好 欧舒丹的洗漱用品 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
_WeChat291050****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-06,2019-06-17,5.0,适合带孩子 底下就是嘉里中心 旁边就是芮欧百货 很多吃的
M264245****,上海静安香格里拉大酒店,情侣出游,尊华大床房,2019-03,2019-03-28,5.0,环境卫生都很好。早餐没吃不知道怎么样。但是这么贵的房间居然停车不是免费的。这就有点想不通了，也太小气了！
发誓不卖猪肉,上海静安香格里拉大酒店,商务出差,尊雅双床房,2019-05,2019-07-14,3.8,前台入住排长队，退房排队。早上五点多被强烈敲打声弄醒，工程部说是供水设备问题，先解决了巨大噪音污染，天亮维修。太糟糕了！
_CFT010000001160****,上海静安香格里拉大酒店,家庭亲子,尊雅双床房,2019-05,2019-10-31,5.0,"酒店分别提供西式与中式早餐：
西式位于两咖啡自助餐厅，各种饮品、冷菜、热菜、面包、水果一应俱全；
中式位于夏宫中餐厅，提供零点无限量供应的广式早茶。
我花了两个早上全点了个遍。
肠粉洁白Q弹，淋着的酱汁非常美味。
芝士海鲜卷，虾饺内料满满，榴莲春卷，豆浆油条，上海早餐四大金刚之一。
广式担担面，最合我口味。粉蒸排骨，软嫩脱骨。皮蛋瘦肉粥，早餐只提供两款粥，除了这个就是白粥。杨枝甘露，烧麦，白菜馅煎饺，麻球，葱油拌面。
很多人并不知道Calypso地中海餐厅&#183;酒廊隶属于上海静安香格里拉大酒店。
Calypso地中海餐厅&#183;酒廊设于广场间，与酒店主体形成社区互动，近距离邂逅来往游人。
下午茶时间，坐在室外看着来来往往的人群，品尝三层茶点。
第一层为莓果棒棒糖、巧克力唇膏、巧克力慕斯、橙味蛋糕、菠萝椰子塔和柠檬马卡龙。
第二层为奶油三文鱼、水牛奶酪三文治、牛肉三文治、蟹肉卷。
第三层为司康和草莓果酱、橘子果酱、奶油。
海鲜饭选择西班牙米，洋葱、青椒等炒熟后加米炒，特殊的香气来自优质的藏红花香料。
大虾、蛤蜊、扇贝等海鲜则单独进入烤箱，烤熟后置于海鲜饭上，加芦笋装饰摆盘。
住在香格里拉怎么能没有客房送餐呢？
在上海自然要来一份红烧肉配香米饭，红烧肉肥瘦相间，软嫩入味，配上晶莹饱满的米饭，美哉美哉。
番茄肉酱意面，细嫩的肉酱层层叠叠穿插在意面之间。"
M16227****,上海静安香格里拉大酒店,情侣出游,尊华大床房,2018-12,2018-12-30,4.5,定的尊华大床房升级到可以看夜景的视野开阔房间，房间布置格调很温馨，设施都很新，晚上可以一览浦东浦西夜景美极了，同时升级的早餐有点失望，希望酒店的服务员能做到主动向客户问候~
7001****,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-07,2019-08-02,4.8,非常好的酒店，位置很好，游泳池非常赞！房间格局不错，使用起来效率很高，风景也非常好！下次还是会选择这里。
_zx514906800061****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-08,2019-08-17,3.0,房间有异味 很难闻 且停车还要交停车费 120rmb一天在商场 不理解 先前订的别的房间就减免 怎么会差别对待
M267333****,上海静安香格里拉大酒店,商务出差,尊华双床房,2019-07,2019-07-25,5.0,位置很棒，周围环境特别干净，购物、吃饭都是出酒店走几步就有很多特别好选择！每一次到上海的必选酒店！赞！！！
M302487****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-07,2019-07-29,4.0,房间不是很大，设施还挺新，交通方便，楼下就有地铁和多个购物中心，周边有许多美食，都在不远的地方步行就能到。
avion,上海静安香格里拉大酒店,代人预订,尊雅大床房,2019-06,2019-06-24,3.8,地理位置很不错， 但是环境非常一般， 房间设施也很一般， 和价格不匹配， 说真心话， 2000元实在不值。其他酒店七八百的比这都好。 
M61623****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-11,2019-11-16,5.0,静安香格里拉，真的不错，值得推荐。位置很好，购物方便。早晚餐都不错，品质好。酒店服务非常贴心，前台接待很礼貌。房间卫生做的很到位，舒适度很高，尤其是浴室，很舒服。尤其这次入住，体验相当好！
18678928910,上海静安香格里拉大酒店,商务出差,尊华大床房,2019-05,2019-05-25,3.3,5月16日晚及5月17日下午分别打了两次电话！总机因业务不熟练转前台无人接听告诉我过后回复一直无果！总机态度差到极致！做人的基本素质都没有！居然训斥我没留对电话！自己做错了仍推卸责任！你不懂重复确认一下对方电话！你第二次接到电话后是否应该不是训斥客人而是改正上次的失误呀！居然重复犯错！你是有多牛呀！我只不过想预订房间而已！
E3764****,上海静安香格里拉大酒店,商务出差,豪华阁尊贵大床房,2019-05,2019-05-20,5.0,每次出差都是香格里拉 一如既往的好。地理位置方便 旁边就是静安嘉里城，购物和吃饭都方便。走到恒隆广场也就五分钟。早餐丰富，夜景美。
206282****,上海静安香格里拉大酒店,情侣出游,尊雅大床房,2019-04,2019-04-06,4.3,地理位置很好，周边很繁华，很方便。房间装修老了点，讲真的一般。图地理位置好的话可以定。服务就是五星级的常规服务，没什么可圈可点。
Alex,上海静安香格里拉大酒店,商务出差,尊华大床房,2019-01,2019-01-29,4.5,总体感觉不错，地段没的说了，服务也比较到位，印象蛮好的，但相比之下房间的室内设计和陈设就很一般了，室内和建筑完全不匹配。
M24696****,上海静安香格里拉大酒店,情侣出游,尊雅大床房,2019-07,2019-07-16,2.0,"酒店不提供牙刷牙膏，前台还缺货。 停车费也要自己付12/小时，随便前一天入住第二天check out就是140+
前台也是小的一丢丢，住过最差的五星酒店"
帅帅帅妃,上海静安香格里拉大酒店,情侣出游,豪华阁尊荣大床房,2019-12,2019-12-18,3.5,不知道为什么住一晚和我老公身上有疙瘩  痒了很久
1861116****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-05,2019-05-12,4.8,重点点评客服大姐 细节控 处处有惊喜。房间不是简单的打扫。可以看出很用心。小费留了也不收。住了三天 印象深刻 其他的感觉一般 主要这客房大姐可以。还有香格里拉这楼层高度也很好 很高 夜景不错。
M315059****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-05,2019-05-08,5.0,非常好 小孩的房间还备了 小孩的沐浴露 洗发露等 很有爱 点名表扬一个叫芳芳的前台 不记得你姓什么了 服务非常体贴，关联了我们的房卡，让我们方便出入看孩子。 谢谢。
草莓冰淇淋,上海静安香格里拉大酒店,独自旅行,尊华大床房,2018-11,2018-11-21,5.0,房间还不错！蛮喜欢房间的落地窗！地理位置很好！离地铁7号线和2号线也很近！蛮喜欢他们家的健身房，24小时的，晚上只对酒店住房人员开放，晚上去独霸健身房的感觉真好！有机会还想试试他们家泳池！
208260****,上海静安香格里拉大酒店,代人预订,尊雅大床房,2019-07,2019-07-11,5.0,酒店位置真心没得说，购物用餐超级方便，符合香家的高端风格，酒店没得说，就是有点小贵，不过总体值得推荐！
Ji****,上海静安香格里拉大酒店,商务出差,豪华阁尊荣大床房,2019-04,2019-05-02,5.0,房间朝陆家嘴，客观日出。
288279****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-02,2019-02-10,5.0,酒店不错 位置很好 就在地铁二号线和七号线交叉处上盖。楼下的静安嘉里中心吃喝玩乐一应俱全。酒店早餐很好吃
M251773****,上海静安香格里拉大酒店,独自旅行,尊华大床房,2019-08,2020-01-18,5.0,"房间送餐的server很专业也很贴心 房间景色也很好 其他服务业都好
黄金地段 价格也不算贵了
酒店的设施也很不错"
_WeChat274239****,上海静安香格里拉大酒店,其他,尊雅双床房,2019-08,2019-12-12,5.0,房间很干净，尤其是被子，像新的一样。最深刻的印象就是房间非常的干净，物品摆放整齐。尤其是被子，想像新的一样，很舒服！不错
只是缘缘,上海静安香格里拉大酒店,商务出差,豪华阁尊荣大床房,2019-05,2019-05-17,5.0,早餐丰富有停车场，可以加床，地理位置非常好楼下就是地铁去哪里都很方便，周围也有很多不错的餐厅和商场，适合带孩子入住。
奥兰省西,上海静安香格里拉大酒店,商务出差,尊华大床房,2018-12,2018-12-20,4.0,"国内其他的香格里拉进大门会有服务员帮忙拿行李甚至直接送进客房，静安这一家没有。前台办理入住与退房只有一位，但这一位的工作非常好，云晶晶，给个大大的赞。

房间很大，视野也很好，房间内只有厕所里有抽纸盒，房间内的桌面上并没有，这一点有点欠缺。

房内两边床头各一瓶矿泉水，桌面上两瓶，总共四瓶，建议厕所可以再加两瓶，哪怕是小的那种。

客房服务很棒，需要剪刀和袋子很快就给送了上来，房间内的网络很快。六座电梯很快。

总的来说，这样的房间性价比不高，将近2000的房费，并没有在入住和退房的时候得到相应的服务，没有在房间的水、餐巾抽纸得到相应的提现。

因为在预定之初就遇到了携程客服与酒店前台的些许出入，作为携程钻石会员与超级会员所得到最低的价格与飞猪的正常价格还差十元，在这样的情况下依然选择了携程。最后携程也提供了升级房型的补偿，对此表示感谢。

这样的房价在外滩的和平、华尔道夫，浦东的东方文华可以获得更多更好的服务与入住体验。建议在上海游玩的可以选择后者，如果商务出行静安寺附近的，这里是不错的选择，三楼的夏宫、大堂插座很适合交流沟通议事。

还会继续支持携程，望携程在价格优势上下更大的功夫。

另外携程在与雅高、凯悦等高端连锁的会员架构建设上可以加深进一步的合作。"
205501****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-05,2019-05-04,1.0,绝对的差评，因为出差时间调整了，提前2天跟酒店商量就是不肯退，本人宁愿承担50%的罚金酒店也不肯退，没入住硬生生扣了3000多，距离五星酒店该有的人性化服务差的还很远啊
娅雅,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-04,2019-05-04,4.8,"窗帘不知为什么只能放下纱帘，透光性太好结果睡眠不好。在携程订的房，为什么被前台告知不能积分到香格里拉金环会会员卡上？？？ 

其它都挺满意。"
1890791****,上海静安香格里拉大酒店,独自旅行,尊雅大床房,2019-03,2019-03-25,5.0,第二次入住了，酒店位置非常好，在商业区中心。房间很大，装修和设施贴心，服务很好。行政酒廊非常赞！4楼的牛扒美味极了！
EMILY凤凤,上海静安香格里拉大酒店,家庭亲子,尊雅双床房,2019-02,2019-02-09,5.0,早餐丰盛，能加床，房间很大。适合带孩子来，泳池只有1.2米深，赞。有地下车库。
1338451****,上海静安香格里拉大酒店,情侣出游,尊雅双床房,2019-10,2019-10-20,4.8,早餐很好。房间面积小。酒店位置特别好。有停车场。好像收费120元。行政房不收停车费。
13858878162,上海静安香格里拉大酒店,家庭亲子,尊雅双床房,2019-06,2019-07-23,4.8,"各方面很好 特别是洗手间暖气毛巾架 带孩子的洗洗晒晒 很方便 
也是明星爱下榻的酒店 这次还碰到汤唯 一起合影了"
M248583****,上海静安香格里拉大酒店,商务出差,尊雅双床房,2019-04,2019-04-26,4.3,常来上海出差，第一次体验这家酒店。 加费升级的行政房间，房间很棒，三面落地窗，视野很棒。风景和房间新价比还是非常棒的！ 一楼早餐品种非常少，278一位的性价比不怎么样，服务有点冷漠，尤其前厅，没有问候 不喜欢，没有笑容，冷冰冰让人感觉不舒服。倒是楼层服务员大姐笑眯眯的感觉挺好。
peace0575,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-04,2019-04-27,3.8,这应该是我住过的香格里拉酒店前台服务态度最差的一家了。网络订单下去之后四十分钟就是不确认，一直跟网站工作人员说等通知（也不说房间是有还是没有），直到客人到达酒店前台才不情不愿地确认了订单并办理入住，整个过程慢吞吞的，办理入住到第二天退房没见到酒店工作人员对哪个客人露出过笑脸。说实话酒店的硬件真心不错，卫生间整间地暖，沐浴用品也是欧舒丹的，床睡得也舒服，卫生非常好。但是服务态度实在令人不敢恭维。客人来酒店是花了钱的，不是来你家白吃白住的！
吉尔菲艾斯,上海静安香格里拉大酒店,商务出差,尊雅双床房,2019-11,2019-11-11,5.0,去参加进博会，没有住浦东香格里拉，价格有些上调，整体很好
M30152****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-02,2019-02-08,5.0,地理位置很好，交通方便，地铁2号线和7号线，不用出地铁口，直接从嘉里商场进入酒店。房间干净整洁，卫生间很宽敞，床很大、很舒服。早餐味道很好，但是人很多。
_WeChat35276****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-06,2019-06-30,2.5,早上九点早餐居然要排队，三楼中式早餐也要等待二十分钟，没吃就直接走了，前台电话没人接，等待回复等了五个小时！！！
M324190****,上海静安香格里拉大酒店,其他,尊雅大床房,2019-05,2019-05-06,5.0,房间环境很好工作人员Summer 服务很热情为我办理完入住后贴心的把我带到电梯口说话声音很温柔待人也非常礼貌这次入住很愉快。
1531669****,上海静安香格里拉大酒店,情侣出游,尊华大床房,2019-10,2019-10-31,4.5,早餐人多，安排的位置不理想。早餐还是比较丰富的，花样不少。位置嘛，不用说。
马克日雷,上海静安香格里拉大酒店,朋友出游,尊华大床房,2019-05,2019-08-22,5.0,非常舒适的一次体验，酒店环境，服务水准，朋友都认为非常周到周围出处也是都很方便去南京路，静安寺等，以后有机会也还会订住。
_zx518212000103****,上海静安香格里拉大酒店,家庭亲子,豪华阁尊荣双床房,2019-04,2019-04-20,5.0,酒店位置很好，购物吃饭都很方便，适合带孩子出行。酒店有停车场，在大堂礼宾处报房号和车牌就能免费停车，个人非常喜欢，会再次光临！
203562****,上海静安香格里拉大酒店,朋友出游,尊华大床房,2019-04,2019-04-20,3.3,住到现在，感受服务最差的一次。恍惚在经济型酒店。总台永远乱哄哄，安静排队没用，服务员是看不到你的。保持一米线的结果就是让人插队，服务员优先为插队者服务。早餐高峰时候依然登记进入，餐厅入口处人员积压，服务员忙乱不堪，嘴上嘟囔：要等的哦，20分钟至少。what?!这是香格里拉？还是网红小吃店？入住期间，遇到酒店工作人员，没有笑脸和招呼。还有，停车120一天。静安香格里拉，哎，郭老板知道这幅德行怎么想？
麋鹿的老酒馆,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-06,2019-09-08,5.0,出差选的这里，地理位置很好，交通方便，生活便利，服务态度也还不错，性价比不太高，没有在酒店用过早餐。
最终幻想,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-05,2019-09-15,5.0,公司楼上的酒店，地理位置和环境一流。设施很新，餐饮也非常好吃。而且酒店经常接待各大明星，经常可以电梯偶遇！！
fyyhp,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-12,2019-12-18,5.0,多次入住酒店，办理入住的时候前台给房间升级了
感恩的心123456,上海静安香格里拉大酒店,商务出差,尊华大床房,2019-04,2019-04-22,5.0,风格独特，高楼层，视线宽广
_M1502132****,上海静安香格里拉大酒店,朋友出游,尊华大床房,2020-01,2020-01-28,5.0,总体还可以。但是价格太贵，性价比其实不高？！！！
管不住库里这吊玩意,上海静安香格里拉大酒店,情侣出游,豪华阁尊贵大床房,2020-03,2020-04-11,5.0,早餐很棒，酒店位置很好，交通方便。
M239243****,上海静安香格里拉大酒店,家庭亲子,尊雅双床房,2019-05,2019-05-16,5.0,酒店早餐好，地里位置优越，旁边就是嘉里中心，周边芮欧百货、久光百货、静安公园，酒店地下可直达地铁站，吃住行前非常方便。
121211****,上海静安香格里拉大酒店,其他,尊华大床房,2019-04,2019-04-12,3.8,住了多次香格里拉，这次最差，房间洗手池有一股很重的尿味，一开始找原因不敢相信，住了一天后，才找工工作人员，查、清洁了老半天，还是有一点点。酒店的地暖不是每次入住都有的，不过这次好彩没有，否则烘的尿味更严重，不明白怎么会这样，后酒店送了水果和点心。这次的押金也不是马上退的，在一再催促下，三天后账单才更改过来，不像以前一样，马上更改的
seven狗熊,上海静安香格里拉大酒店,情侣出游,尊雅大床房,2019-06,2019-06-17,4.8,酒店位置好，服务也比较到位，只是恰逢上海电影节，有明星入住，粉丝众多，对客人有点影响，酒店应该有所介入。
M19940****,上海静安香格里拉大酒店,情侣出游,尊华双床房,2019-06,2019-06-30,5.0,干净卫生，最好的是可以下午4点退房，当然是行政楼层。还有下午茶和晚上欢乐时光。很美好的一次旅行。
_zx514906000152****,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-07,2019-09-27,5.0,地理位置不错，唯一不好的是这么高档酒店居然要自己付停车费，这个希望酒店可以改进一下。
smallzhou,上海静安香格里拉大酒店,朋友出游,尊雅双床房,2019-01,2019-01-29,5.0,酒店位置非常好，逛街很方便～从上海站坐地铁只要5站，出来就直接可以到酒店。服务非常好，夜景也很美(｡･ω･｡)ﾉ♡
1331187****,上海静安香格里拉大酒店,家庭亲子,尊雅大床房,2019-02,2019-02-07,5.0,三楼早餐棒棒哒👍还有周边环境很棒，服务整体水平不错，还有停车免费活动。
1380628****,上海静安香格里拉大酒店,家庭亲子,豪华阁尊贵双床房,2019-03,2019-04-01,5.0,只要去上海就住这 是个很棒的酒店 酒店很棒 酒店的地理位置也很好 服务员的态度也很好 有次忘记东西在酒店里了 打电话过去 马上帮我找到并且寄给我 强烈推荐
M32498****,上海静安香格里拉大酒店,商务出差,豪华阁尊贵双床房,2019-03,2019-04-01,4.8,除了办入住时的那个前台态度差（这个不应该发生在五星级酒店，尤其还是香格里拉），问问题连续三次问两遍才不耐烦的回答，回答客户问题极其不耐烦，好在客房以及大堂经理服务超好，尤其对大堂的那个女经理提出表扬，不耐其烦帮忙在房间有噪音的情况下升级挑选没有噪音的套房，并亲自陪同挑房，赞👍一个，还有工程的那个帅哥师傅服务态度超级好，不厌其烦跑几次帮忙解决电视蓝牙以及手机进行电视投屏的问题，太感谢，客房服务也超级好
小熠妈妈,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-03,2019-03-26,5.0,携程真的不错，我帮客人订的房间，最大化使用了优惠返现，非常棒，酒店豪华，当然费用不便宜啊。早餐丰富，房间宽敞，而且隔音效果好，在市中心的位置，出门就是地铁。
丶天真无邪,上海静安香格里拉大酒店,商务出差,豪华阁尊贵大床房,2019-06,2019-06-06,5.0,整体还可以吧，地理位置比较优越，整体闹中取静。服务也还可以。
M43537****,上海静安香格里拉大酒店,代人预订,尊雅大床房,2019-09,2019-09-23,5.0,附近出差，在市区过去很方便。酒店设施不错，舒适，服务也到位。
su****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-03,2019-04-01,3.3,"餐廳服務員態度傲慢，下單叫很久都不來，來時態度又差，不明白是不是上輩子欠了服務員的？
發生了房客遺失物件事情，接線生只說幫不上忙，從沒想辦法盡量幫忙。5星大酒店，服務如此，如何保持競爭？"
8015****,上海静安香格里拉大酒店,商务出差,尊华大床房,2019-03,2019-03-20,4.5,一如既往的高素质，卫生间的地暖非常的贴心和舒适，房间饮用水供应充足，细节关注的好。唯一不足的是空调的控制器太小，老年人根本看不见文字，没法调节。
286134****,上海静安香格里拉大酒店,商务出差,尊雅双床房,2018-09,2018-09-28,5.0,新搬迁过来的，所以房间设施都很不错，洗漱用品都是欧舒丹的。地理位置好坏就无需多说了，就在嘉里中心，停车场就在地下层，车位充足，只要你愿意掏120元/24小时，随时可停。价格嘛，想想是什么地方，认了吧🤭。总之软硬件都不错，在经济条件允许的情况下还是很好的入住选择👍！
2053****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-04,2019-05-26,5.0,同事被落地窗的市区夜景惊呆，说看了一个晚上的夜景。旁边的意大利餐厅超级棒，很地道的pizza和咖啡，餐厅设计也非常漂亮。
ff1840,上海静安香格里拉大酒店,商务出差,豪华阁尊荣大床房,2020-01,2020-02-01,5.0,品牌酒店服务周到，设施齐全，早餐丰盛
蛋蛋,上海静安香格里拉大酒店,独自旅行,尊华大床房,2020-01,2020-02-24,5.0,一直喜欢这家酒店，各方面都感觉很好
忘川之夏,上海静安香格里拉大酒店,商务出差,尊华大床房,2019-09,2019-09-17,4.3,白天客房服务电话稍慢，打了3次方才接通。其余并无不满之处。
1391661****,上海静安香格里拉大酒店,家庭亲子,尊华大床房,2019-03,2019-08-23,5.0,我在上海的第二个家。我女儿从小在这家酒店里学习游泳。室内游泳池很适合小朋友玩。酒店每个房间景观非常漂亮，早餐非常好。环境干净宽敞舒服。
201207****,上海静安香格里拉大酒店,朋友出游,尊华大床房,2019-03,2019-05-13,5.0,大厅服务周到，酒店设施齐全卫生干净，卫生间设计风格独特很现代化，站在房间朝窗外望去，上海真的很棒很漂亮，高楼林立不愧是真正的国际大都市之一！
陌顔,上海静安香格里拉大酒店,家庭亲子,尊华双床房,2019-02,2019-02-12,5.0,周末带孩子出来游玩的，酒店停车很方便酒店有地下车库，酒店工作人员办理入住很热情，周边就是商业街逛街购物超级方便
200792****,上海静安香格里拉大酒店,商务出差,尊雅大床房,2019-03,2019-04-02,5.0,酒店环境优美，还有地热，真的不错。
wj****,上海静安香格里拉大酒店,家庭亲子,豪华阁尊贵大床房,2019-03,2019-03-31,5.0,服务不错 就是不代客泊车比较不方便 我一个人带着两个娃 都睡着了 没办法再从地库把行李和两个人一起带上来 后来喊了门童一起下车库再上来才解决了
